model,lead_day,n_idx30,rmse_idx30,rmse_idx90,rmse_reg_macro
fusion_daily_stacking_recursive,89,8,0.37373405823879235,0.33400424843139376,0.35386915333509306
fusion_daily_stacking_recursive,90,8,0.3437124250479798,0.33091363656528944,0.3373130308066346
fusion_daily_stacking_recursive,91,8,0.3593258917697563,0.3290769637555966,0.3442014277626765
fusion_daily_stacking_recursive,92,8,0.3491962742562713,0.3339877833811268,0.34159202881869905
fusion_daily_stacking_recursive,93,8,0.3243157331080217,0.3211832429252566,0.32274948801663916
fusion_daily_stacking_recursive,94,8,0.33402996646125593,0.2994896212182671,0.3167597938397615
fusion_daily_stacking_recursive,95,8,0.3230762291913674,0.3015451676086834,0.3123106984000254
fusion_daily_stacking_recursive,96,8,0.35708845337024236,0.2980800521831378,0.3275842527766901
fusion_daily_stacking_recursive,97,8,0.3515435266732489,0.2909513027882655,0.3212474147307572
fusion_daily_stacking_recursive,98,8,0.32024124439225,0.2907862321147424,0.3055137382534962
fusion_daily_stacking_recursive,99,8,0.28476996161600615,0.2966696369361894,0.2907197992760978
fusion_daily_stacking_recursive,100,8,0.245609035916402,0.2965253861694125,0.27106721104290726
fusion_daily_stacking_recursive,101,8,0.2146414589458619,0.2929302328596574,0.25378584590275965
fusion_daily_stacking_recursive,102,8,0.1606466129720282,0.31622812873205064,0.23843737085203942
fusion_daily_stacking_recursive,103,8,0.14287532326069557,0.3200495659854439,0.23146244462306972
fusion_daily_stacking_recursive,104,8,0.1432008409011449,0.3127663686359376,0.22798360476854124
fusion_daily_stacking_recursive,105,8,0.13188299000245365,0.3036600492097487,0.2177715196061012
fusion_daily_stacking_recursive,106,8,0.14862690387360225,0.29990214986344216,0.22426452686852222
fusion_daily_stacking_recursive,107,8,0.18817731845656666,0.2891504564027794,0.23866388742967304
fusion_daily_stacking_recursive,108,8,0.15394020340567338,0.3008228036275938,0.22738150351663358
fusion_daily_stacking_recursive,109,8,0.12353994046650206,0.2873223375353276,0.20543113900091484
fusion_daily_stacking_recursive,110,8,0.1277837805068898,0.2806797574413445,0.20423176897411716
fusion_daily_stacking_recursive,111,8,0.11490310041774716,0.2756392821001826,0.1952711912589649
fusion_daily_stacking_recursive,112,8,0.11668156407227384,0.2657822659107418,0.19123191499150782
fusion_daily_stacking_recursive,113,8,0.12247165303320598,0.2572772876270308,0.1898744703301184
fusion_daily_stacking_recursive,114,8,0.14561085317774514,0.24851376307205217,0.19706230812489867
fusion_daily_stacking_recursive,115,8,0.1558389474689691,0.23909629409596372,0.1974676207824664
fusion_daily_stacking_recursive,116,8,0.16707576988874978,0.2431394818415655,0.20510762586515763
fusion_daily_stacking_recursive,117,8,0.16134783420288187,0.2536566891128033,0.20750226165784258
fusion_daily_stacking_recursive,118,8,0.12272431890876807,0.3021967805648157,0.21246054973679188
fusion_daily_stacking_recursive,119,8,0.22964945330258063,0.3382355476953631,0.28394250049897185
fusion_daily_stacking_recursive,120,8,0.2523656455649382,0.3748342255752792,0.3135999355701087
fusion_daily_stacking_recursive,121,8,0.2817118500016931,0.3955177890851565,0.33861481954342476
fusion_daily_stacking_recursive,122,8,0.2943880595647046,0.42662905381171873,0.3605085566882117
fusion_daily_stacking_recursive,123,8,0.2662260630090501,0.47719226414149646,0.3717091635752733
fusion_daily_stacking_recursive,124,8,0.2716982158605441,0.5176866378309752,0.39469242684575967
fusion_daily_stacking_recursive,125,8,0.29147766970159605,0.5603713607862582,0.4259245152439271
fusion_daily_stacking_recursive,126,8,0.2939567649305968,0.5984210045428298,0.44618888473671325
fusion_daily_stacking_recursive,127,8,0.28931753806809996,0.6331407492533334,0.46122914366071666
fusion_daily_stacking_recursive,128,8,0.25754866336809507,0.6634982923572428,0.4605234778626689
fusion_daily_stacking_recursive,129,8,0.2615463666227989,0.674533898688113,0.46804013265545596
fusion_daily_stacking_recursive,130,8,0.23860907789744237,0.663443590717052,0.45102633430724715
fusion_daily_stacking_recursive,131,8,0.22515290333021168,0.653732481033856,0.4394426921820338
fusion_daily_stacking_recursive,132,8,0.23538805911917562,0.6424686302736375,0.43892834469640657
fusion_daily_stacking_recursive,133,8,0.22475600506163865,0.6500052867000217,0.43738064588083014
fusion_daily_stacking_recursive,134,8,0.18166946734070719,0.6510770621820899,0.4163732647613986
fusion_daily_stacking_recursive,135,8,0.21124980717164626,0.6056601836812594,0.4084549954264528
fusion_daily_stacking_recursive,136,8,0.20003112670435336,0.6363817414753093,0.4182064340898314
fusion_daily_stacking_recursive,137,8,0.2455988727387428,0.6750667716047799,0.46033282217176136
fusion_daily_stacking_recursive,138,8,0.15118632918209754,0.6992541993395505,0.425220264260824
fusion_daily_stacking_recursive,139,8,0.14871922253063657,0.6972595497186722,0.4229893861246544
fusion_daily_stacking_recursive,140,8,0.17299690408593496,0.6432400940008351,0.40811849904338504
fusion_daily_stacking_recursive,141,8,0.18034140646242602,0.6217385749168325,0.40103999068962926
fusion_daily_stacking_recursive,142,8,0.24147069252554917,0.6358921583294989,0.43868142542752403
fusion_daily_stacking_recursive,143,8,0.2948660514106501,0.5956950042994782,0.4452805278550641
fusion_daily_stacking_recursive,144,8,0.31929281623112377,0.5306417110086842,0.424967263619904
fusion_daily_stacking_recursive,145,8,0.3251375258332793,0.48467810513491183,0.4049078154840956
fusion_daily_stacking_recursive,146,8,0.3267560830183548,0.4578687490871884,0.39231241605277156
fusion_daily_stacking_recursive,147,8,0.2939790008439549,0.4336845629753045,0.3638317819096297
fusion_daily_stacking_recursive,148,8,0.2504506596887619,0.41723776070316276,0.33384421019596233
fusion_daily_stacking_recursive,149,8,0.24806497588026544,0.4054135118933219,0.32673924388679365
fusion_daily_stacking_recursive,150,8,0.25397544416581264,0.3982623045357982,0.32611887435080544
fusion_daily_stacking_recursive,151,8,0.2711369785659543,0.38981778442243065,0.3304773814941925
fusion_daily_stacking_recursive,152,8,0.2972487933569638,0.39749309123581456,0.3473709422963892
fusion_daily_stacking_recursive,153,8,0.3031359860104868,0.4058812711705566,0.3545086285905217
fusion_daily_stacking_recursive,154,8,0.33882930978271153,0.40629598739673134,0.37256264858972143
fusion_daily_stacking_recursive,155,8,0.3407679490784806,0.4029147647866502,0.3718413569325654
fusion_daily_stacking_recursive,156,8,0.3694824909411566,0.39652583652939005,0.38300416373527335
fusion_daily_stacking_recursive,157,8,0.42220094868305336,0.38494278618389527,0.4035718674334743
fusion_daily_stacking_recursive,158,8,0.45578532441201,0.3725894703189494,0.4141873973654797
fusion_daily_stacking_recursive,159,8,0.4518023930466824,0.37037574234135884,0.41108906769402065
fusion_daily_stacking_recursive,160,8,0.40480548204426764,0.408893531176136,0.4068495066102018
fusion_daily_stacking_recursive,161,8,0.37604487368828193,0.43634455632038244,0.4061947150043322
fusion_daily_stacking_recursive,162,8,0.39692582234661317,0.45955494472388103,0.42824038353524707
fusion_daily_stacking_recursive,163,8,0.47207967089400144,0.4772942075731714,0.4746869392335864
fusion_daily_stacking_recursive,164,8,0.5073717689230844,0.4914076655230248,0.4993897172230546
fusion_daily_stacking_recursive,165,8,0.5691730972522118,0.5153020038850598,0.5422375505686358
fusion_daily_stacking_recursive,166,8,0.6586900328953083,0.5370049047959945,0.5978474688456514
fusion_daily_stacking_recursive,167,8,0.8317042444173626,0.537808133632468,0.6847561890249153
fusion_daily_stacking_recursive,168,8,0.8287979374748945,0.5587716521037273,0.6937847947893109
fusion_daily_stacking_recursive,169,8,0.7525625507917505,0.5713643888885389,0.6619634698401446
fusion_daily_stacking_recursive,170,8,0.7630472967070856,0.6045769750893378,0.6838121358982117
fusion_daily_stacking_recursive,171,8,0.7757943460859902,0.5826952390800421,0.6792447925830161
fusion_daily_stacking_recursive,172,8,0.7909720389136748,0.5727020533040451,0.68183704610886
fusion_daily_stacking_recursive,173,8,0.7649217872967616,0.5698653367314811,0.6673935620141214
fusion_daily_stacking_recursive,174,8,0.704506800292855,0.5771891363500921,0.6408479683214735
fusion_daily_stacking_recursive,175,8,0.6608590655367944,0.5630221482632748,0.6119406069000346
fusion_daily_stacking_recursive,176,8,0.6106407226331274,0.5878046517570856,0.5992226871951065
fusion_daily_stacking_recursive,177,8,0.5547429536840461,0.5884357886812883,0.5715893711826672
fusion_daily_stacking_recursive,178,8,0.4980671300722318,0.6352230291706831,0.5666450796214575
fusion_daily_stacking_recursive,179,8,0.46992188587629313,0.6611304541572913,0.5655261700167922
fusion_daily_stacking_recursive,180,8,0.46871883420695964,0.6675477086284342,0.5681332714176969
fusion_daily_stacking_recursive,181,8,0.45910049548891446,0.6766093558954961,0.5678549256922053
fusion_daily_stacking_recursive,182,8,0.4448811391640087,0.6666142386524345,0.5557476889082216
fusion_daily_stacking_recursive,183,8,0.4714375119358029,0.7050169655717582,0.5882272387537806
fusion_daily_stacking_recursive,184,8,0.5151734737681178,0.729886450937954,0.6225299623530359
fusion_daily_stacking_recursive,185,8,0.5171356765295203,0.7142554684562271,0.6156955724928737
fusion_daily_stacking_recursive,186,8,0.49290720583961334,0.7152934721040198,0.6041003389718166
fusion_daily_stacking_recursive,187,8,0.47765851072024307,0.7504749488222539,0.6140667297712484
fusion_daily_stacking_recursive,188,8,0.5434253121242962,0.7875265257588652,0.6654759189415806
fusion_daily_stacking_recursive,189,8,0.5853553425866725,0.8250999914679665,0.7052276670273195
fusion_daily_stacking_recursive,190,8,0.5313377922093949,0.8152866164943197,0.6733122043518573
fusion_daily_stacking_recursive,191,8,0.49912296985551136,0.8323092025125287,0.66571608618402
fusion_daily_stacking_recursive,192,8,0.5735851464082636,0.8300333119189193,0.7018092291635915
fusion_daily_stacking_recursive,193,8,0.5760034420771749,0.8356579608311138,0.7058307014541443
fusion_daily_stacking_recursive,194,8,0.5948002916168819,0.8683103527900881,0.731555322203485
fusion_daily_stacking_recursive,195,8,0.5987415091563585,0.8923680745793698,0.7455547918678642
fusion_daily_stacking_recursive,196,8,0.6066301112435282,0.9424533290356548,0.7745417201395914
fusion_daily_stacking_recursive,197,8,0.6211421852441769,0.9677563039143705,0.7944492445792737
fusion_daily_stacking_recursive,198,8,0.6495830006413988,1.011720479102024,0.8306517398717115
fusion_daily_stacking_recursive,199,8,0.6605173274371804,1.0175847581716264,0.8390510428044033
fusion_daily_stacking_recursive,200,8,0.6826774216445815,0.9931244225929429,0.8379009221187621
fusion_daily_stacking_recursive,201,8,0.6856434031541542,0.9659156282895865,0.8257795157218704
fusion_daily_stacking_recursive,202,8,0.6904784674896676,0.9431197718593255,0.8167991196744966
fusion_daily_stacking_recursive,203,8,0.6820533446371723,0.9421286382589759,0.8120909914480741
fusion_daily_stacking_recursive,204,8,0.6652008683352391,0.9473608812874593,0.8062808748113492
fusion_daily_stacking_recursive,205,8,0.6594473792144696,0.9253279133975449,0.7923876463060073
fusion_daily_stacking_recursive,206,8,0.6807262722816724,0.898329616037706,0.7895279441596892
fusion_daily_stacking_recursive,207,8,0.6367610109302473,0.8632422907325852,0.7500016508314162
fusion_daily_stacking_recursive,208,8,0.5885578129111205,0.8910512766841846,0.7398045447976526
fusion_daily_stacking_recursive,209,8,0.5598628806305644,0.9000756950224199,0.7299692878264922
fusion_daily_stacking_recursive,210,8,0.5309625676436046,0.913833887771796,0.7223982277077003
fusion_daily_stacking_recursive,211,8,0.5477470269767006,0.9290942459717151,0.7384206364742079
fusion_daily_stacking_recursive,212,8,0.5024578967159521,0.9461648762279715,0.7243113864719618
fusion_daily_stacking_recursive,213,8,0.45290520971183873,0.9771189754587175,0.7150120925852781
fusion_daily_stacking_recursive,214,8,0.42263710154380646,0.9812981783486434,0.7019676399462249
fusion_daily_stacking_recursive,215,8,0.41227354822832946,0.974198497913736,0.6932360230710327
fusion_daily_stacking_recursive,216,8,0.40876144270483167,0.9629429086451748,0.6858521756750032
fusion_daily_stacking_recursive,217,8,0.3852496561192584,0.9220505968684711,0.6536501264938648
fusion_daily_stacking_recursive,218,8,0.32829995272745827,0.9161039353976277,0.622201944062543
fusion_daily_stacking_recursive,219,8,0.28861537496413925,0.8997466306532294,0.5941810028086842
fusion_daily_stacking_recursive,220,8,0.32234160468785894,0.8902663483489611,0.6063039765184101
fusion_daily_stacking_recursive,221,8,0.31854048471596214,0.8830222033018259,0.600781344008894
fusion_daily_stacking_recursive,222,8,0.29489888681391235,0.8771891342340162,0.5860440105239643
fusion_daily_stacking_recursive,223,8,0.2781196471811342,0.8918563717233944,0.5849880094522643
fusion_daily_stacking_recursive,224,8,0.2858970836516259,0.852538738897945,0.5692179112747855
fusion_daily_stacking_recursive,225,8,0.3227087600904642,0.8263177459617366,0.5745132530261003
fusion_daily_stacking_recursive,226,8,0.3696714577277031,0.8491653905470441,0.6094184241373736
fusion_daily_stacking_recursive,227,8,0.3951127312819269,0.9161340597064935,0.6556233954942102
fusion_daily_stacking_recursive,228,8,0.4540359227213128,0.8892578769369739,0.6716468998291434
fusion_daily_stacking_recursive,229,8,0.43636855024483423,0.8405454468018845,0.6384569985233594
fusion_daily_stacking_recursive,230,8,0.44081169677698206,0.8182798574703579,0.62954577712367
fusion_daily_stacking_recursive,231,8,0.431647373574618,0.8187480266691465,0.6251977001218822
fusion_daily_stacking_recursive,232,8,0.43128652277822876,0.8131628740656395,0.6222246984219342
fusion_daily_stacking_recursive,233,8,0.35313682784315653,0.7973739165206158,0.5752553721818862
fusion_daily_stacking_recursive,234,8,0.28861353964400815,0.7789414174489199,0.533777478546464
fusion_daily_stacking_recursive,235,8,0.22162664218976996,0.7624132411941813,0.4920199416919756
fusion_daily_stacking_recursive,236,8,0.16764607982128416,0.7130930072567737,0.4403695435390289
fusion_daily_stacking_recursive,237,8,0.18189056160571318,0.6722738250669269,0.42708219333632
fusion_daily_stacking_recursive,238,8,0.2250190571868773,0.622158243014415,0.42358865010064617
fusion_daily_stacking_recursive,239,8,0.26485775861825894,0.579334444764579,0.422096101691419
fusion_daily_stacking_recursive,240,8,0.30706182511828933,0.5373897186968738,0.4222257719075816
fusion_daily_stacking_recursive,241,8,0.32404661414901204,0.4816686874613334,0.4028576508051727
fusion_daily_stacking_recursive,242,8,0.35565985729425337,0.46645392139385844,0.41105688934405593
fusion_daily_stacking_recursive,243,8,0.40353597214855513,0.4563455519648992,0.42994076205672715
fusion_daily_stacking_recursive,244,8,0.3762555790651909,0.45045753489541285,0.4133565569803019
fusion_daily_stacking_recursive,245,8,0.37293005262512013,0.44009853422808526,0.4065142934266027
fusion_daily_stacking_recursive,246,8,0.35966076563285715,0.4248514717681911,0.3922561187005241
fusion_daily_stacking_recursive,247,8,0.3298331670175622,0.4373616064550356,0.3835973867362989
fusion_daily_stacking_recursive,248,8,0.3441944091429497,0.4574481981139036,0.4008213036284266
fusion_daily_stacking_recursive,249,8,0.33156895011870086,0.4763469237908545,0.40395793695477766
fusion_daily_stacking_recursive,250,8,0.32391359234407313,0.3923361967686131,0.3581248945563431
fusion_daily_stacking_recursive,251,8,0.3172132850709769,0.3578190858957481,0.3375161854833625
fusion_daily_stacking_recursive,252,8,0.3187828592695229,0.36283506238381386,0.34080896082666834
fusion_daily_stacking_recursive,253,8,0.32182137768405833,0.35495217526602274,0.33838677647504056
fusion_daily_stacking_recursive,254,8,0.3390684300077972,0.33542823291775403,0.3372483314627756
fusion_daily_stacking_recursive,255,8,0.3432143617614237,0.31803004791902934,0.33062220484022653
fusion_daily_stacking_recursive,256,8,0.3517132168443422,0.29917741627450073,0.32544531655942144
fusion_daily_stacking_recursive,257,8,0.3790199610531798,0.3349818168831022,0.357000888968141
fusion_daily_stacking_recursive,258,8,0.4326875085861549,0.35028122928691285,0.3914843689365339
fusion_daily_stacking_recursive,259,8,0.3857825985147421,0.34259436130145293,0.36418847990809755
fusion_daily_stacking_recursive,260,8,0.3843684610840278,0.328843633781983,0.3566060474330054
fusion_daily_stacking_recursive,261,8,0.3934777665395356,0.3062624262018348,0.3498700963706852
fusion_daily_stacking_recursive,262,8,0.39287112696282844,0.28487707016317065,0.33887409856299955
fusion_daily_stacking_recursive,263,8,0.37512460797679936,0.2941345170285072,0.3346295625026533
fusion_daily_stacking_recursive,264,8,0.35045015510029687,0.3176944738353224,0.3340723144678096
fusion_daily_stacking_recursive,265,8,0.33480397597725725,0.35145251716257814,0.3431282465699177
fusion_daily_stacking_recursive,266,8,0.3397446929109689,0.36451787110046097,0.352131282005715
fusion_daily_stacking_recursive,267,8,0.35675545182355695,0.3773951350922058,0.36707529345788137
fusion_daily_stacking_recursive,268,8,0.34676195394479825,0.36445308868110365,0.3556075213129509
fusion_daily_stacking_recursive,269,8,0.32255889809216876,0.3614678893796825,0.34201339373592565
fusion_daily_stacking_recursive,270,8,0.31078340676832,0.3587542635108159,0.33476883513956796
fusion_daily_stacking_recursive,271,8,0.33025089917313416,0.3740013302296688,0.3521261147014015
fusion_daily_stacking_recursive,272,8,0.34477672024920053,0.37514895520222,0.35996283772571025
fusion_daily_stacking_recursive,273,8,0.3752011925444565,0.37207100194234877,0.37363609724340263
fusion_daily_stacking_recursive,274,8,0.3953641289453171,0.37020053690015436,0.3827823329227357
fusion_daily_stacking_recursive,275,8,0.4056598842442021,0.368445676816075,0.38705278053013853
fusion_daily_stacking_recursive,276,8,0.4090179451230907,0.3832779288538749,0.39614793698848283
fusion_daily_stacking_recursive,277,8,0.42115102427230466,0.3958654567621165,0.4085082405172106
fusion_daily_stacking_recursive,278,8,0.42870596493493984,0.4033985189294813,0.4160522419322106
fusion_daily_stacking_recursive,279,8,0.4190814336783769,0.4093813607873753,0.4142313972328761
fusion_daily_stacking_recursive,280,8,0.4016498262635147,0.41119468814705606,0.40642225720528535
fusion_daily_stacking_recursive,281,8,0.3849352114207963,0.4105059670563246,0.39772058923856046
fusion_daily_stacking_recursive,282,8,0.3764971458915913,0.4263888050630777,0.4014429754773345
fusion_daily_stacking_recursive,283,8,0.356970923442521,0.44628377894512,0.40162735119382054
fusion_daily_stacking_recursive,284,8,0.34191760571714913,0.47221111327593684,0.40706435949654296
fusion_daily_stacking_recursive,285,8,0.33294172436458747,0.49678147090182123,0.41486159763320435
fusion_daily_stacking_recursive,286,8,0.32713973599414137,0.5256349091052881,0.42638732254971473
fusion_daily_stacking_recursive,287,8,0.37484383346216893,0.5280073151105755,0.4514255742863722
fusion_daily_stacking_recursive,288,8,0.4499381408286615,0.5431620965024418,0.49655011866555165
fusion_daily_stacking_recursive,289,8,0.4677951552099547,0.5268203980790666,0.49730777664451065
fusion_daily_stacking_recursive,290,8,0.4744258347118513,0.5174024231172045,0.4959141289145279
fusion_daily_stacking_recursive,291,8,0.47244495265647796,0.4679241749321195,0.47018456379429874
fusion_daily_stacking_recursive,292,8,0.47047298216847633,0.42779254522690335,0.44913276369768984
fusion_daily_stacking_recursive,293,8,0.47069968155559205,0.3998914864747766,0.4352955840151843
fusion_daily_stacking_recursive,294,8,0.4637804117852839,0.3722253602988963,0.4180028860420901
fusion_daily_stacking_recursive,295,8,0.4533359912030335,0.32503071614654017,0.38918335367478685
fusion_daily_stacking_recursive,296,8,0.43454549224743594,0.29458938410158464,0.3645674381745103
fusion_daily_stacking_recursive,297,8,0.4226917549788185,0.27248925075256447,0.3475905028656915
fusion_daily_stacking_recursive,298,8,0.4210463345254184,0.2911721757528615,0.35610925513913994
fusion_daily_stacking_recursive,299,8,0.4233280504093076,0.3045330901611997,0.36393057028525366
fusion_daily_stacking_recursive,300,8,0.4152103122081629,0.3122520277725029,0.3637311699903329
fusion_daily_stacking_recursive,301,8,0.4056389671051283,0.3221614921564719,0.3639002296308001
fusion_daily_stacking_recursive,302,8,0.3998780181831403,0.3406980625645116,0.3702880403738259
fusion_daily_stacking_recursive,303,8,0.39305885540457375,0.3628115886127747,0.37793522200867424
fusion_daily_stacking_recursive,304,8,0.38795060076314025,0.38061971905582775,0.384285159909484
fusion_daily_stacking_recursive,305,8,0.38367706746498426,0.39313612980617546,0.38840659863557986
fusion_daily_stacking_recursive,306,8,0.37180291628898543,0.3796021705811204,0.37570254343505294
fusion_daily_stacking_recursive,307,8,0.3682919670284215,0.3552257015559607,0.36175883429219113
fusion_daily_stacking_recursive,308,8,0.36155290921857,0.3738284590143246,0.3676906841164473
fusion_daily_stacking_recursive,309,8,0.3574451543006694,0.3780357453324646,0.367740449816567
fusion_daily_stacking_recursive,310,8,0.36589641748100216,0.37619497795663914,0.3710456977188207
fusion_daily_stacking_recursive,311,8,0.3552518235788022,0.34997737495463843,0.35261459926672034
fusion_daily_stacking_recursive,312,8,0.32614007043071364,0.34056786365499814,0.3333539670428559
fusion_daily_stacking_recursive,313,8,0.31750611053454975,0.36812227798148195,0.34281419425801585
fusion_daily_stacking_recursive,314,8,0.3040281566035331,0.36441491965979417,0.33422153813166366
fusion_daily_stacking_recursive,315,8,0.29186446885424433,0.3922092406422634,0.34203685474825385
fusion_daily_stacking_recursive,316,8,0.29089661465864824,0.42140263586648313,0.35614962526256566
fusion_daily_stacking_recursive,317,8,0.2957245943081897,0.47188128492033654,0.38380293961426315
fusion_daily_stacking_recursive,318,8,0.31312470190143726,0.4849305836924456,0.3990276427969415
fusion_daily_stacking_recursive,319,8,0.32438258340292353,0.48418032000862005,0.4042814517057718
fusion_daily_stacking_recursive,320,8,0.31531735866119337,0.5089624183557331,0.4121398885084632
fusion_daily_stacking_recursive,321,8,0.3121035974924998,0.5174837205729806,0.41479365903274024
fusion_daily_stacking_recursive,322,8,0.2927840730843748,0.5028004320888441,0.39779225258660944
fusion_daily_stacking_recursive,323,8,0.2727823780045555,0.49024075924922783,0.3815115686268917
fusion_daily_stacking_recursive,324,8,0.269834054366891,0.47059458049717123,0.37021431743203115
fusion_daily_stacking_recursive,325,8,0.2748733209640705,0.4550350974953363,0.36495420922970345
fusion_daily_stacking_recursive,326,8,0.26211484673188545,0.45318249589585624,0.35764867131387085
fusion_daily_stacking_recursive,327,8,0.25327435906385704,0.4568293214171673,0.3550518402405122
fusion_daily_stacking_recursive,328,8,0.2496111096325819,0.4596365873318577,0.3546238484822198
fusion_daily_stacking_recursive,329,8,0.24858819253414838,0.4612893911693339,0.35493879185174115
fusion_daily_stacking_recursive,330,8,0.24301121888847887,0.4694022821469901,0.3562067505177345
fusion_daily_stacking_recursive,331,8,0.24798800890769548,0.4774835802120281,0.36273579455986177
fusion_daily_stacking_recursive,332,8,0.2447759038698013,0.5226839515695705,0.3837299277196859
fusion_daily_stacking_recursive,333,8,0.2419331701348222,0.5470168444579923,0.3944750072964072
fusion_daily_stacking_recursive,334,8,0.24091194240332678,0.5744881405232131,0.40770004146326994
fusion_daily_stacking_recursive,335,8,0.24542049458522078,0.5805544925243085,0.4129874935547646
fusion_daily_stacking_recursive,336,8,0.2505452793145054,0.5980782139682345,0.42431174664136995
fusion_daily_stacking_recursive,337,8,0.25204418320063,0.6303065080103633,0.44117534560549665
fusion_daily_stacking_recursive,338,8,0.2576559590431959,0.6412442522337845,0.4494501056384902
fusion_daily_stacking_recursive,339,8,0.26249480412580267,0.6492419008152105,0.4558683524705066
fusion_daily_stacking_recursive,340,8,0.2742808459293841,0.6477434803315284,0.46101216313045623
fusion_daily_stacking_recursive,341,8,0.30380169669517965,0.6497302200579805,0.4767659583765801
fusion_daily_stacking_recursive,342,8,0.3061703264052116,0.6383838680864422,0.4722770972458269
fusion_daily_stacking_recursive,343,8,0.3024910054714399,0.6241754435239989,0.4633332244977194
fusion_daily_stacking_recursive,344,8,0.30061648484826126,0.6175406678622718,0.4590785763552665
fusion_daily_stacking_recursive,345,8,0.2961439741417227,0.6142268275271273,0.45518540083442505
fusion_daily_stacking_recursive,346,8,0.29562606285385556,0.6203758358249446,0.45800094933940005
fusion_daily_stacking_recursive,347,8,0.2926565681075685,0.6699041808566389,0.4812803744821037
fusion_daily_stacking_recursive,348,8,0.2874231299521428,0.7099018881903869,0.49866250907126486
fusion_daily_stacking_recursive,349,8,0.2792970325507377,0.7213590833122685,0.500328057931503
fusion_daily_stacking_recursive,350,8,0.2915582675210309,0.7255823946070219,0.5085703310640264
fusion_daily_stacking_recursive,351,8,0.31456317199491574,0.724849132409664,0.5197061522022899
fusion_daily_stacking_recursive,352,8,0.34819389683436863,0.7207711281088074,0.534482512471588
fusion_daily_stacking_recursive,353,8,0.35403856545777557,0.7156124533731709,0.5348255094154732
fusion_daily_stacking_recursive,354,8,0.3532270691827095,0.7115279291171484,0.5323774991499289
fusion_daily_stacking_recursive,355,8,0.36028376859576566,0.7056044925567174,0.5329441305762416
fusion_daily_stacking_recursive,356,8,0.39012884582575375,0.701249144771699,0.5456889952987264
fusion_daily_stacking_recursive,357,8,0.41298822921952594,0.7035058437440191,0.5582470364817725
fusion_daily_stacking_recursive,358,8,0.4296692736179053,0.7137005954974149,0.5716849345576601
fusion_daily_stacking_recursive,359,8,0.42665704222539663,0.7151299583894891,0.5708935003074429
fusion_daily_stacking_recursive,360,8,0.43917405976432433,0.7115106478044518,0.575342353784388
fusion_daily_stacking_recursive,361,8,0.45310731477185645,0.7111371124575161,0.5821222136146863
fusion_daily_stacking_recursive,362,8,0.4566461373360813,0.7074699089441583,0.5820580231401198
fusion_daily_stacking_recursive,363,8,0.4587458584812983,0.693076082903146,0.5759109706922222
fusion_daily_stacking_recursive,364,8,0.4499846313698466,0.6798729890054306,0.5649288101876386
fusion_daily_stacking_recursive,365,8,0.4394685496871919,0.6672536046353041,0.553361077161248
fusion_daily_stacking_recursive,366,8,0.43476156792463044,0.6594186654896836,0.547090116707157
fusion_daily_stacking_recursive,367,8,0.4300607139126223,0.6550701558947525,0.5425654349036874
fusion_daily_stacking_recursive,368,8,0.4280182694340833,0.6502112038627991,0.5391147366484412
fusion_daily_stacking_recursive,369,8,0.4340501127717877,0.6406839956909822,0.537367054231385
fusion_daily_stacking_recursive,370,8,0.42252348177288357,0.6398851785738922,0.5312043301733879
fusion_daily_stacking_recursive,371,8,0.4326464406475522,0.634122340934442,0.5333843907909971
fusion_daily_stacking_recursive,372,8,0.4385397385904543,0.6291910366441682,0.5338653876173113
fusion_daily_stacking_recursive,373,8,0.44304944190930495,0.6239006840089077,0.5334750629591063
fusion_daily_stacking_recursive,374,8,0.44981771757832884,0.6176068310768351,0.533712274327582
fusion_daily_stacking_recursive,375,8,0.4520148352629987,0.6094700379379004,0.5307424366004496
fusion_daily_stacking_recursive,376,8,0.4524952577932021,0.5990870942028238,0.525791175998013
fusion_daily_stacking_recursive,377,8,0.4438877230915153,0.5894948013997047,0.51669126224561
fusion_daily_stacking_recursive,378,8,0.4313286155408133,0.5691803333023742,0.5002544744215938
fusion_daily_stacking_recursive,379,8,0.41996862000360036,0.5483735237002801,0.48417107185194025
fusion_daily_stacking_recursive,380,8,0.4046822227723402,0.529688682105249,0.4671854524387946
fusion_daily_stacking_recursive,381,8,0.38995223370561405,0.5126379995749523,0.45129511664028316
fusion_daily_stacking_recursive,382,8,0.3857894619134432,0.4993547080664665,0.4425720849899548
fusion_daily_stacking_recursive,383,8,0.39175632603443816,0.4891441224312303,0.4404502242328342
fusion_daily_stacking_recursive,384,8,0.39861717398549396,0.4763425593107105,0.43747986664810223
fusion_daily_stacking_recursive,385,8,0.38973941225728637,0.4664140972266034,0.42807675474194484
fusion_daily_stacking_recursive,386,8,0.3880276219720316,0.45491113695972246,0.42146937946587704
fusion_daily_stacking_recursive,387,8,0.3729633489740827,0.4433756245508848,0.40816948676248377
fusion_daily_stacking_recursive,388,8,0.3858308880363964,0.43561135534943995,0.4107211216929182
fusion_daily_stacking_recursive,389,8,0.3903772716043446,0.42931155230428275,0.40984441195431365
fusion_daily_stacking_recursive,390,8,0.38992649582023897,0.41842572819635504,0.404176112008297
fusion_daily_stacking_recursive,391,8,0.39325780558600126,0.41138393414675956,0.4023208698663804
fusion_daily_stacking_recursive,392,8,0.3777489912130019,0.40435415701277444,0.39105157411288816
