obs,pred
-1.3356054263946542,-1.362987615978451
-1.287982709579499,-1.2972298540421257
-1.2740374966902304,-1.272120184252703
-1.2969832746035659,-1.2947041065431544
-1.3279611076421853,-1.2971799920468465
-1.3356232342501109,-1.3219392032408772
-1.3308274600565293,-1.3742999967979341
-1.5219806608211108,-1.4465245033648808
-1.6146107140799837,-1.5703629420310217
-1.6593690967044135,-1.583621840170981
-1.692024192289001,-1.6647297360730884
-1.692440302511511,-1.6700904941607997
-1.658503397491135,-1.6534651990252665
-1.618486059584516,-1.6153736026077576
-1.5610647483827516,-1.554884354067877
-1.4976247381936612,-1.4641738689082227
-1.4673757213193748,-1.4150907892265645
-1.3491084108734095,-1.290753018293412
-1.2064562103551177,-1.2031034660487274
-1.1941227271037358,-1.2062130737686128
-1.220304667229737,-1.2464433936264963
-1.1461154793297477,-1.1658047940751965
-0.9851344842229148,-0.9665352476695014
-0.9070064361339301,-0.8730544537959342
-0.7526349452989651,-0.7659057747020805
-0.6547302646132744,-0.6052116047871403
-0.641961972891153,-0.6419556214227067
-0.6929640270768476,-0.6597695315504704
-0.37465092580582054,-0.3545086979365843
-0.23302987431788152,-0.20125418999527436
0.005542682653746096,0.017312742517082206
0.24929629140922827,0.28991639554330434
0.36241906081248815,0.38484464158816833
0.5122360738953124,0.5172564051462059
0.534015912152366,0.53571822441501
0.542333071043515,0.5561808156039161
0.5636020019275099,0.5568186929863825
0.5983800313206336,0.5793734103938843
0.6420319525260074,0.6266064319721243
0.6613269419921222,0.7094787895524204
0.7359187061444741,0.7463621823366962
0.7442040483338734,0.7487629186903602
0.7389846252589718,0.7530916521948254
0.9784808705919408,1.0274777602531875
1.0417712947951931,1.0597631647584895
0.9847585551571283,0.9757578714140249
0.9370704241529278,0.9207169956107036
0.8163594604216475,0.8627373487808467
0.7938932480557666,0.8497732300082175
0.7810199493459675,0.7883560141204773
0.7456368683839363,0.748612976547413
0.6181671111925409,0.6384925225349105
0.41919774587033104,0.4373627378684277
0.4860546680049749,0.5614770498953552
0.25812720693030905,0.2746473169996102
0.1376897273392081,0.17273270794177148
0.1060919138128564,0.08538873849672748
0.0853696173119307,0.01655884695631404
-0.24571705125839682,-0.16227881939119831
-0.2442847654439977,-0.18008300939785843
-0.3487693448418592,-0.2536184709240248
-0.5540217964454117,-0.5211032039595802
-0.6417900083669574,-0.6397272651098656
-0.7594436601138776,-0.7723072238626936
-0.7326934713202464,-0.7112374392349177
-0.677712667349333,-0.6688548619665122
-0.45336823583187447,-0.43284527601296946
-0.12029798734190074,-0.08641340773680921
-0.09039060675461541,-0.1142614879190577
-0.08444812538864506,-0.08332922073058865
-0.03562711426982452,-0.0129360721638452
0.15521339910278326,0.16611560565157535
0.38861533626213224,0.38288019769319853
0.2048940362141775,0.24173813299741168
0.2675506788417185,0.3031798940459233
0.44635638750862555,0.44020044931524516
0.5441343356229813,0.5441156967342697
0.6004844449594946,0.6082169125964751
0.541094534696487,0.556985315153941
0.5332978400608253,0.5353609988345445
0.5579388664541403,0.5646339671512377
0.6199969277002564,0.6522204795876048
0.7129434859101165,0.7355596404189446
0.6641097755643732,0.7119793686156795
0.6053443274327213,0.6198314927230617
0.6176530577650181,0.6102015387276294
0.6371730198050718,0.6216194607704535
0.6904465253138132,0.6865856635317191
0.7597797484687765,0.7972681334624416
0.9401922005740422,1.0125930049100125
1.0620641771215948,1.1247642115569325
1.1858272291996348,1.234559256690719
1.246740660856499,1.270381894884945
1.3018573981240669,1.3150682150542927
1.4002640822550878,1.444027124478513
1.483847744941851,1.5183339629435542
1.321083946065709,1.37397054623489
1.1858012297306677,1.2695013557921193
1.2787407835173814,1.3019957058014489
1.3663936598950845,1.3890904839891325
1.3587261909305217,1.3702136823286641
1.2527600721580432,1.297340732385013
1.0677929642220823,1.1100014993831555
1.156814433651167,1.1933315782082123
1.023101657853207,1.0328261715611156
0.839883815558778,0.8460021791771444
0.741000533856212,0.725258686429896
0.6825120572364332,0.6820316012962058
0.6931774193076483,0.7258173188555792
0.7717302441087985,0.8123342914932044
0.7995779903937572,0.8336113546311912
0.7665361081886457,0.825584226345917
0.7533780025105725,0.8241154344278312
0.6978176122040549,0.7787547307723306
0.7914408689212775,0.8138636894793618
0.8656576589972251,0.8800439131066431
0.8669605410619707,0.8430031582396464
0.8458043932625363,0.8342320177533826
0.7714397979862964,0.7772846329448446
0.45173085764503873,0.4580365005432936
0.23471186554833398,0.2533771395657333
0.07646193509395098,0.10036788289376397
0.08695984396435305,0.1127466797173439
0.16983002750229542,0.1984496107623952
0.10165249706678667,0.14828700404305972
0.0005970332705799781,0.04135715381301234
-0.017881193050207328,0.010841132260953944
-0.11385260471788752,-0.03354068285500507
-0.11303710881711797,-0.046015100442448865
-0.16404167836239592,-0.13064835812984224
-0.1853194834943601,-0.16776492994144673
-0.2094958584191657,-0.1961839670693426
-0.20735670462228417,-0.20343618652440937
-0.3275302421157546,-0.32329123052303305
-0.30958117036507304,-0.30456015647972046
-0.29156582371233264,-0.30432912923492617
-0.2250204945285461,-0.20909259953234402
-0.14796875322337683,-0.13102521687094912
0.008351101569575683,0.046366926489607815
0.10794539250851032,0.17891345841375525
0.20677853767802526,0.2604488170462262
0.295446239218579,0.34531725714468714
0.2992049135901096,0.34653531445793967
0.35251160106951906,0.4028275185844589
0.5799307962696856,0.6380135505826379
0.6663238262333306,0.655738421433117
0.7557960718435479,0.7516784801452834
0.8413195442252321,0.8362096988209087
0.8743263449550935,0.8513847815675495
0.9100545421558797,0.8814588065822127
0.9141905946643012,0.8874212327462947
0.9411396378438679,0.9256709035607426
0.9171639722899411,0.9265905012165374
0.8233369343467734,0.8458820948718466
0.8012607140153987,0.8004061743915398
0.7902580711618297,0.783976884385069
0.8368514345720575,0.8498146629519139
0.8955677923821665,0.9295766411385881
0.8916119553709689,0.9245107811372434
0.9004855503856283,0.9123935446106264
0.8825703135603147,0.8826725306506373
0.8735631596297286,0.8641907665837214
0.8725917411145543,0.8608111324155912
0.880609015719809,0.8645837265941372
0.8889748494158736,0.8707749837008405
0.9062306613536176,0.8807068995653038
0.8680027754823454,0.8546877232381787
0.7932993560762787,0.7890523012688424
0.6183149163928332,0.6350228993372047
0.46193971534161604,0.47652052027190067
0.3254187891368969,0.34346859398994645
0.193779040632555,0.2142994331522982
0.11029624460707557,0.1414278484775655
-0.018682179258749477,0.01180494162789033
-0.3415782953702868,-0.29882160473849084
-0.456511381679537,-0.39838633370987453
-0.48935411270112206,-0.4464425530863691
-0.5555399161231132,-0.5217613822972675
-0.5554464248819644,-0.528152324823161
-0.5248684969173889,-0.5025133462100408
-0.4067510989346117,-0.3681308169683463
-0.29961892178681476,-0.2761595059625839
-0.30831630807172794,-0.3280430193136363
-0.3142316918176446,-0.3484636136434231
-0.32278412215913854,-0.3570734743187655
-0.2860860794704101,-0.3159743388728986
-0.27889422864534213,-0.2677067699318895
-0.3805148745292259,-0.37033890200572567
-0.46642258107215206,-0.4742503504155861
-0.49089838024658605,-0.5020280227893219
-0.501784589405226,-0.5203214391050219
-0.5212340323376703,-0.5509418684846212
-0.5245264080140617,-0.5491328278082721
-0.4988046228730669,-0.5116035441065743
-0.47748170450727856,-0.4875830027568961
-0.46625972823399864,-0.48963227140335897
-0.43599590115992387,-0.4568748400094125
-0.40097331055185864,-0.4215398699368739
-0.3848777397566503,-0.388677787712359
-0.36143930752209935,-0.3791135150238036
-0.3481443187950808,-0.36959756098305463
-0.2925496780465677,-0.3006672999173221
-0.2813066885038486,-0.3005947329063352
-0.2783898508192843,-0.30287182338361
-0.26744742819691875,-0.28440970731721493
-0.288122852938294,-0.30055315156384327
-0.28567053316332314,-0.28061562499308423
-0.27117208956452665,-0.26901089854651716
-0.2793148798709934,-0.2853648613244053
-0.2817607888179998,-0.28311875651562546
-0.3769625041631637,-0.3510013517650689
-0.49608453231154237,-0.4926912454542285
-0.5035968354955573,-0.5045988835221176
-0.4951375699178622,-0.4994280758926133
-0.4658688161269604,-0.4801586406990792
-0.45443091960626547,-0.4468737406264991
-0.4911779338975004,-0.49055103802589906
-0.4694285470732782,-0.4803593352300785
-0.41301661479857027,-0.4133273321965343
-0.3938831129016906,-0.40601765272785983
-0.3779645225099648,-0.39627761650594473
-0.3727107005942722,-0.39213405501847215
-0.35635641133903406,-0.35983915299025976
