station,date,idx30_obs,pred_stack,pred_meta,pred_gru,pred_ridge
金江街,2022-10-14,0.9386223193964794,0.9332398950846287,0.9175552108743296,0.9006673092303249,0.9225065663650864
金江街,2022-10-15,0.8675460633493939,0.8815162072363021,0.9192509342304543,0.8502248965821229,0.979270411543382
金江街,2022-10-16,0.8644087940940322,0.8752363857284597,0.8762064983342339,0.8439748735524117,0.9096835451671941
金江街,2022-10-17,0.874963272585269,0.8444997897717632,0.844190882839104,0.8126757274418315,0.8478736660666291
金江街,2022-10-18,0.9032702834624613,0.8680632628313807,0.8555811433464517,0.8359717858720044,0.8355367993227103
金江街,2022-10-19,0.8366589910140865,0.8193989051910326,0.8477847455083809,0.7885863884105715,0.8427184106308905
金江街,2022-10-20,0.7114695297139482,0.689986132890734,0.7461610722890695,0.6638376715329917,0.7652185049633891
金江街,2022-10-21,0.7080053675919158,0.6650880204241394,0.6718421838418356,0.6392825383624972,0.6386301178980742
金江街,2022-10-22,0.6191369270007241,0.6016227230803002,0.649324447414166,0.5803483904801501,0.663260756375706
金江街,2022-10-23,0.4900296187810295,0.48735140635958785,0.5452791432907877,0.47005724817309313,0.5713466976252375
金江街,2022-10-24,0.40465816612542915,0.40968909305031936,0.4516428571593225,0.39402717321524583,0.472527435163039
金江街,2022-10-25,0.4196250156822605,0.40123377488058387,0.40579234843947964,0.3833600600382441,0.4005767837332603
金江街,2022-10-26,0.44515052857636106,0.4263731244291013,0.4204848086234791,0.4070619298145208,0.40141164567683923
金江街,2022-10-27,0.39494012260500333,0.3741948317107188,0.40348424261395066,0.3583124803048478,0.3967075819388605
金江街,2022-10-28,0.29856454310787917,0.27919793638306856,0.3313783957238649,0.2679824006175122,0.34471134486276583
金江街,2022-10-29,0.2983732570605129,0.2577791523954038,0.2722317704461578,0.2461252614278961,0.24422448061618476
金江街,2022-10-30,0.29953136126039376,0.26277858909589447,0.277920430512349,0.25152432124471935,0.25495227406065596
金江街,2022-10-31,0.3020721267174673,0.2674191678291693,0.283387175019788,0.25565888976518614,0.2638651947561159
金江街,2022-11-01,0.27502321114854644,0.24577288848804255,0.2736232762715607,0.23452129181518594,0.2607066154337241
金江街,2022-11-02,0.2209303513703531,0.20277577696769872,0.23381856415909721,0.19128993279618603,0.22207312597466153
金江街,2022-11-03,0.20369047746324284,0.18277084766403526,0.19986868908399705,0.16915939850566786,0.17991602583609967
金江街,2022-11-04,0.21127700972475405,0.19194852665050074,0.19759529373672957,0.17764012254918857,0.17250377311999335
金江街,2022-11-05,0.20759676411663158,0.18891299960931618,0.19780033635243624,0.17497514730030317,0.17446553099676504
金江街,2022-11-06,0.2057990314284976,0.18590847307650613,0.19835597112245093,0.17115370023828702,0.16866451820252032
金江街,2022-11-07,0.19209225088391751,0.17562722644749645,0.19151922377507333,0.16161992350220153,0.16630404244206845
金江街,2022-11-08,0.033311791025744296,0.043180411093967884,0.11493450831914105,0.035887867976200874,0.1500989978554388
金江街,2022-11-09,-0.019771517311792566,-0.03194622683691165,-0.005424050937541686,-0.04170686081163856,-0.013423985143545246
金江街,2022-11-10,-0.060793134791858584,-0.07787418488811251,-0.05216351481689879,-0.08587515788568442,-0.06115621841477554
金江街,2022-11-11,-0.07519559404974233,-0.09800475603196433,-0.08016421574035273,-0.10504539590438378,-0.09766665905623531
金江街,2022-11-12,-0.08915589909651059,-0.11048257937176427,-0.09161740475692137,-0.11797321633163999,-0.10812427023372635
金江街,2022-11-13,-0.15476955838249057,-0.15119810393133035,-0.11930093293480824,-0.15697877125071552,-0.12143167993992617
金江街,2022-11-14,-0.24108105804790206,-0.22597459490428856,-0.19242756319938278,-0.2296079613329207,-0.19475935347266946
金江街,2022-11-15,-0.33549623009729346,-0.31918168203948327,-0.286050374720219,-0.3194408160161403,-0.2842611601229452
金江街,2022-11-16,-0.37891382960461345,-0.3850990913999796,-0.36623006583639417,-0.3838672923582662,-0.3774196318127425
金江街,2022-11-17,-0.40387869184941233,-0.4284666805132249,-0.4080013884662412,-0.4241478897280564,-0.41481960080406405
金江街,2022-11-18,-0.41285209989390753,-0.4391814297035739,-0.42630486622027436,-0.4340093755241876,-0.4332880980186646
金江街,2022-11-19,-0.4134235242957606,-0.4420137097544769,-0.42895918643564473,-0.4360867805822723,-0.43377181873239246
金江街,2022-11-20,-0.41806276743987625,-0.4471376827241295,-0.43016183995392704,-0.44098863023485907,-0.4347987087173151
金江街,2022-11-21,-0.43688881671229235,-0.45812972990370165,-0.43954117806356247,-0.4514820574616378,-0.4339606413597539
金江街,2022-11-22,-0.45361784260586213,-0.46875719092255275,-0.4559135126123303,-0.46204104727625706,-0.450892587766255
金江街,2022-11-23,-0.49587101612461404,-0.4924758891222362,-0.4764522027035556,-0.4862880155080697,-0.4700539589569248
金江街,2022-11-24,-0.5512010321410374,-0.5311230312704824,-0.519511300400769,-0.5264839662049214,-0.5132541542288751
金江街,2022-11-25,-0.5908602540744179,-0.5734512352202261,-0.5688719451894821,-0.5684483556676805,-0.567832678745017
金江街,2022-11-26,-0.6032841418720027,-0.6063353991855076,-0.6041780368564214,-0.5999351965747766,-0.6139401844988621
金江街,2022-11-27,-0.6090617224964421,-0.6068826939432166,-0.610157855359333,-0.6033772769560424,-0.6206237100899126
金江街,2022-11-28,-0.6111089729192865,-0.6103035236169705,-0.6137323074661618,-0.6067810704480758,-0.6219546692067619
金江街,2022-11-29,-0.615712837790561,-0.6154676829804375,-0.6146649048564401,-0.6117447727186163,-0.6216549036399039
金江街,2022-11-30,-0.6242328281553642,-0.6240542153651314,-0.6169005030305004,-0.6201494275395769,-0.6242602522527678
金江街,2022-12-01,-0.6209259093970163,-0.623120015267862,-0.6164955523974103,-0.6183571856068755,-0.6194633502283404
金江街,2022-12-02,-0.6103561161500866,-0.6200992687467066,-0.6128003036710654,-0.6141874762516404,-0.6174745689309129
金江街,2022-12-03,-0.6120615744671947,-0.6313516370932997,-0.6084316212108585,-0.6256373337152505,-0.6106735114938469
金江街,2022-12-04,-0.6223444831627136,-0.6337376522864526,-0.612256926641557,-0.6289560650177182,-0.6107086523286152
金江街,2022-12-05,-0.6261680078078664,-0.6367014730296641,-0.6202516446298996,-0.6331357467720091,-0.621787928320167
金江街,2022-12-06,-0.628254435512716,-0.6411111135574219,-0.6224388647966352,-0.6380946409215762,-0.6239361492834521
金江街,2022-12-07,-0.6266706642078967,-0.633018689802139,-0.6163032275584757,-0.6311393080967351,-0.6189510775863634
金江街,2022-12-08,-0.6213547819159368,-0.6344938925481893,-0.6150626729878292,-0.6316607221045134,-0.6186539831978239
金江街,2022-12-09,-0.6144119739494338,-0.6285877392073511,-0.6066359957856202,-0.6258937074743118,-0.6099158466036736
金江街,2022-12-10,-0.6062038584931992,-0.6243233514206035,-0.597191006048867,-0.6222962238744254,-0.6029257884606916
金江街,2022-12-11,-0.5979077722310076,-0.6150421345945356,-0.5868837599508903,-0.6148267189030252,-0.5936504482269245
金江街,2022-12-12,-0.5852507202459736,-0.5982571029955539,-0.5719766260693577,-0.5993668291881102,-0.5774464869515017
金江街,2022-12-13,-0.5785421449382471,-0.5874660768243312,-0.5605255814153838,-0.5885042154379507,-0.5710299604732685
金江街,2022-12-14,-0.5499008806141286,-0.554862089784905,-0.5347892531924325,-0.5565375121858092,-0.537612273158498
金江街,2022-12-15,-0.5351882085141855,-0.546519287581898,-0.522391127425742,-0.5475259062913589,-0.5271758607489405
金江街,2022-12-16,-0.5231344273125134,-0.5360941534807966,-0.5068343036176233,-0.5363409703574293,-0.510928804463312
金江街,2022-12-17,-0.4208940680587292,-0.4004282417760818,-0.40254826696822676,-0.4047342999445986,-0.3880188970604534
