obs,pred
1.0955009188417042,1.0285158395072889
1.2191279189040534,1.2318050937657536
1.2905419306096382,1.3457804736085313
1.4942079990895711,1.4865915793106514
1.5886184817370252,1.549565142405807
1.6443139743069428,1.5740058304252322
1.778151642531174,1.7191488750457997
1.7983380338819432,1.7694633085727849
1.6197765302728688,1.7292006971370062
1.5595972571369747,1.5687924026616675
1.494212035536808,1.4989554546353465
1.3396473294701357,1.4352072498278152
1.2335226020650543,1.3101100332189437
1.2227248682682759,1.199170299136387
1.2072116143465086,1.158819360737542
1.3303405880512462,1.2709525772928207
1.4297174441475595,1.3662832511912517
1.5777345579198359,1.4935862674960523
1.6207723455500191,1.6012936383751073
1.670861925222102,1.6445753936250502
1.7471168243550925,1.7355760281096158
1.8576004398998796,1.811209314368124
1.9442613000095967,1.87144426673208
1.8526802481561724,1.9470618820777863
1.5815956571400027,1.842702031867521
1.5627316771354633,1.507827565662051
1.5513576811360996,1.4777014229904173
1.5242313310757005,1.4495702350061028
1.4153067339166474,1.413139399188505
1.048773224841813,1.2900735840111215
1.0685443370033274,0.9932776551291587
0.9509866102378018,0.9931145351731734
0.8705907911158979,0.9190786729086681
0.702471101632536,0.826567754202802
0.6623599163276592,0.6625153195462798
0.6766235930320155,0.6208254678551481
0.6064167758478545,0.6351942109067001
0.587260509575749,0.5387025835515151
0.6178237757393317,0.5282936545988794
0.6351323582887465,0.575168560203881
0.659458126280956,0.5848402439406006
0.6614168123026614,0.5771664828671097
0.6229036445869693,0.5699956156317219
0.6300695256228293,0.5762937792306848
0.7515734731576058,0.6609857434815678
0.6969194433343266,0.7197067906936139
0.6054076640386297,0.6170043769502411
0.48162775385742385,0.5377815612672838
0.39107302807349925,0.4128761055819241
0.29319778970883065,0.3280850702951825
0.14499764086221642,0.22731617413780264
-0.005681900800871696,0.0773527879030624
-0.09851605666183101,-0.06321173094055792
-0.16416517583998957,-0.14306018110535507
-0.23756925991252253,-0.21370780207159276
-0.2733919871460257,-0.28656086657665036
-0.29815716397163444,-0.307924238454085
-0.3170621020437247,-0.33478442043492174
-0.32322317483542856,-0.3427246760653253
-0.30728615331330483,-0.33922688677623847
-0.3780718445188518,-0.34805714934261917
-0.41769093941793595,-0.4067979039147043
-0.4699607941931261,-0.42772174823970327
-0.5319057458773317,-0.5165359045515105
-0.5939480174916094,-0.569234572486103
-0.647193089791138,-0.6324405874544896
-0.707551331874374,-0.7012943637810347
-0.7446770895714183,-0.7525816404516308
-0.7775656461410458,-0.7790089728258283
-0.8082068513520115,-0.8010060669194561
-0.8202297062447068,-0.8145343979124784
-0.8023361950030508,-0.8206754962263114
-0.7919045313549484,-0.8194815982369621
-0.8305821842955441,-0.8191639060956108
-0.9342787512495578,-0.8342348128878287
-0.9789942169423365,-0.9474784085903639
