rmse,mae,r2,nse,kge,pbias,pearson_r,mape_pct,willmott_d,model,phase,target,task,accuracy,precision,recall,f1,auc,mcc,brier,csi,far,specificity,npv
0.07873213118336642,0.04991693992348943,0.9947070972358585,0.9947070972358585,0.9018555491015613,-0.46066733980480895,0.9976313642024561,37.72092804415287,0.9986404434256363,tcn_daily_hybrid,valid,idx_30,reg,,,,,,,,,,,
0.04525230960513741,0.028024462502343035,0.9984422285757453,0.9984422285757453,0.9612977963729897,0.20105846717722733,0.999222843296061,13.500486543383452,0.9996105626825975,tcn_daily_hybrid,valid,idx_90,reg,,,,,,,,,,,
,,,,,,,,,cnn_baseline,test,flash_label,cls,0.9867021276595744,0.5072463768115942,0.43209876543209874,0.46666666666666673,0.972398514774252,0.46149397364691985,0.010068290221852435,0.30434782608695654,0.4927536231884058,0.9942712721145746,0.9922650075668404
,,,,,,,,,cnn_baseline,train,flash_label,cls,0.9924557032115172,0.46984126984126984,0.7437185929648241,0.5758754863813229,0.9902794804772722,0.5876893514552151,0.006011654312914835,0.40437158469945356,0.5301587301587302,0.9941805763668676,0.9982155977747454
,,,,,,,,,cnn_baseline,valid,flash_label,cls,0.9936666666666667,0.375,0.875,0.525,0.9834964859437751,0.5705173520806988,0.005407914308430148,0.3559322033898305,0.625,0.9941432396251674,0.9994952893674294
,,,,,,,,,extra_trees,test,flash_label,cls,0.9896941489361702,0.6301369863013698,0.5679012345679012,0.5974025974025974,0.9784163832464872,0.5930186862063215,0.00837791754028027,0.42592592592592593,0.3698630136986301,0.9954507160909857,0.9941107184923439
,,,,,,,,,extra_trees,train,flash_label,cls,0.9951550387596899,0.7610619469026548,0.4321608040201005,0.5512820512820513,0.9960139758625163,0.5713949140151597,0.003584491060019754,0.3805309734513274,0.23893805309734514,0.9990591351012301,0.9960740715005385
,,,,,,,,,extra_trees,valid,flash_label,cls,0.997,0.6071428571428571,0.7083333333333334,0.6538461538461539,0.9930904172244533,0.6543040978055412,0.002361636106512087,0.4857142857142857,0.39285714285714285,0.9981593038821954,0.9988278633623576
,,,,,,,,,fusion_daily_stacking,test,flash_label,cls,0.988031914893617,0.5849056603773585,0.38271604938271603,0.46268656716417905,0.9665824206683515,0.46744693108122654,0.009711404828102762,0.30097087378640774,0.41509433962264153,0.9962931760741365,0.9916149589132986
,,,,,,,,,fusion_daily_stacking,train,flash_label,cls,0.9984772978959026,0.8242677824267782,0.9899497487437185,0.8995433789954338,0.9999268041080056,0.9026119459982447,0.0014161078598503064,0.8174273858921162,0.17573221757322174,0.9985364323796913,0.9999302090239732
,,,,,,,,,fusion_daily_stacking,valid,flash_label,cls,0.9965,0.5428571428571428,0.7916666666666666,0.6440677966101694,0.9980616912092816,0.6539473396527556,0.0029088011253291662,0.475,0.45714285714285713,0.9973226238286479,0.9991617770326907
,,,,,,,,,fusion_meta_all_daily,test,flash_label,cls,0.9886968085106383,0.589041095890411,0.5308641975308642,0.5584415584415585,0.9919103040136458,0.5534991430041131,0.008413364723865141,0.38738738738738737,0.410958904109589,0.9949452401010952,0.9936059229345449
,,,,,,,,,fusion_meta_all_daily,train,flash_label,cls,0.9983042635658915,0.8826530612244898,0.8693467336683417,0.8759493670886075,0.9995869160066634,0.8751213023002476,0.002673803526398217,0.7792792792792793,0.11734693877551021,0.9991985224936405,0.9990940766550522
,,,,,,,,,fusion_meta_all_daily,valid,flash_label,cls,0.9985,0.7777777777777778,0.875,0.823529411764706,0.9979431615350292,0.8242182240160077,0.003159770179154241,0.7,0.2222222222222222,0.998995983935743,0.9994977398292315
,,,,,,,,,gbrt_multi,test,flash_label,cls,0.9896941489361702,0.6301369863013698,0.5679012345679012,0.5974025974025974,0.9784163832464872,0.5930186862063215,0.00837791754028027,0.42592592592592593,0.3698630136986301,0.9954507160909857,0.9941107184923439
,,,,,,,,,gbrt_multi,train,flash_label,cls,0.9951550387596899,0.7610619469026548,0.4321608040201005,0.5512820512820513,0.9960139758625163,0.5713949140151597,0.003584491060019754,0.3805309734513274,0.23893805309734514,0.9990591351012301,0.9960740715005385
